invoice_id,client_id,invoice_amount,invoice_issue_date,invoice_due_date,paid_date,payment_status,delay_days,payment_time,invoice_age,days_until_due,rolling_delay_mean,rolling_delay_std,client_avg_delay,client_max_delay,client_total_invoices,client_avg_invoice_value,client_late_payment_ratio,client_payment_frequency,client_name,industry
INV00208,C019,26800.0,2024-03-14,2024-03-29,2024-04-03,overdue,5.0,20.0,728,-713,0.25,3.304037933599835,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV01032,C019,44600.0,2024-03-17,2024-04-01,2024-03-27,paid,-5.0,10.0,725,-710,-0.8,3.7013511046643495,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00837,C019,140400.0,2024-05-16,2024-07-15,2024-07-27,overdue,12.0,72.0,665,-605,1.6,6.87749954561976,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00247,C019,15200.0,2024-05-27,2024-07-26,2024-07-25,paid,-1.0,59.0,654,-594,1.8,6.760177512462229,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00492,C019,56500.0,2024-05-27,2024-07-11,2024-07-09,paid,-2.0,43.0,654,-609,1.8,6.760177512462229,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00005,C019,42000.0,2024-06-15,2024-07-30,2024-07-25,paid,-5.0,40.0,635,-590,-0.2,7.049822692805827,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00112,C019,84200.0,2024-06-22,2024-07-07,2024-07-02,paid,-5.0,10.0,628,-613,-0.2,7.049822692805827,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00156,C019,30000.0,2024-07-22,2024-08-06,2024-08-01,paid,-5.0,10.0,598,-583,-3.6,1.9493588689617947,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00886,C019,51100.0,2024-07-25,2024-08-24,2024-08-23,paid,-1.0,29.0,595,-565,-3.6,1.9493588689617947,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00954,C019,43800.0,2024-08-04,2024-10-03,2024-09-29,paid,-4.0,56.0,585,-525,-4.0,1.7320508075688794,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00148,C019,30300.0,2024-08-17,2024-09-01,2024-08-27,paid,-5.0,10.0,572,-557,-4.0,1.7320508075688794,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00207,C019,82800.0,2024-08-18,2024-09-17,2024-09-16,paid,-1.0,29.0,571,-541,-3.2,2.0493901531919216,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV01034,C019,30500.0,2024-09-27,2024-11-26,2024-12-24,overdue,28.0,88.0,531,-471,3.4,13.86722755275906,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00457,C019,628300.0,2024-10-12,2024-11-11,2024-11-11,paid,0.0,30.0,516,-486,3.6,13.794926603646719,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00729,C019,53700.0,2024-10-22,2024-11-21,2024-11-30,overdue,9.0,39.0,506,-476,6.2,13.21741275741966,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00233,C019,143800.0,2024-10-25,2024-12-09,2024-12-06,paid,-3.0,42.0,503,-458,6.6,12.817956155331473,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV01070,C019,41700.0,2024-10-25,2024-12-09,2024-12-09,paid,0.0,45.0,503,-458,6.8,12.676750372236569,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00618,C019,207600.0,2024-11-06,2024-11-21,2025-01-25,overdue,65.0,80.0,491,-476,14.2,28.752391204906765,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00328,C019,30600.0,2024-12-28,2025-02-26,2025-02-21,paid,-5.0,55.0,439,-379,13.2,29.448259710889538,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00792,C019,80600.0,2025-01-04,2025-02-18,2025-03-07,overdue,17.0,62.0,432,-387,14.8,29.380265485526163,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00471,C019,35500.0,2025-02-11,2025-04-12,2025-04-09,paid,-3.0,57.0,394,-334,14.8,29.380265485526163,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00044,C019,27100.0,2025-02-20,2025-03-22,2025-03-26,overdue,4.0,34.0,385,-355,15.6,28.927495570823268,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00830,C019,177400.0,2025-02-23,2025-03-10,2025-03-08,paid,-2.0,13.0,382,-367,2.2,8.927485648266252,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00138,C019,104400.0,2025-03-22,2025-05-21,2025-08-19,overdue,90.0,150.0,355,-295,21.2,39.27721986088119,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00415,C019,64500.0,2025-04-04,2025-04-19,2025-04-19,paid,0.0,15.0,342,-327,17.8,40.44996909763962,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00014,C019,30200.0,2025-04-14,2025-05-14,2025-05-13,paid,-1.0,29.0,332,-302,18.2,40.201990000496245,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV01152,C019,41200.0,2025-04-17,2025-05-02,2025-05-02,paid,0.0,15.0,329,-314,17.4,40.59310286243218,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00178,C019,43700.0,2025-04-29,2025-06-13,2025-06-08,paid,-5.0,40.0,317,-272,16.8,40.97194161862481,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00539,C019,81200.0,2025-07-10,2025-09-08,2025-09-05,paid,-3.0,57.0,245,-185,-1.8,2.1679483388678276,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00983,C019,12000.0,2025-08-20,2025-09-19,2025-09-14,paid,-5.0,25.0,204,-174,-2.8,2.280350850198226,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00108,C019,49600.0,2025-09-22,2025-11-06,2025-11-06,paid,0.0,45.0,171,-126,-2.6,2.5099800796021814,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00920,C019,452000.0,2025-10-02,2025-12-01,,pending,,,161,-101,-3.25,2.36290781312624,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00232,C019,166300.0,2025-10-25,2025-11-24,2025-11-19,paid,-5.0,25.0,138,-108,-3.25,2.36290781312624,4.57,90.0,35,86931.43,0.23,18.79,Client_T_19,Technology
INV00329,C020,38200.0,2024-02-22,2024-04-07,2024-04-05,paid,-2.0,43.0,749,-704,-2.0,0.0,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV01066,C020,35300.0,2024-02-25,2024-03-26,2024-03-24,paid,-2.0,28.0,746,-716,-2.0,0.0,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV01064,C020,34100.0,2024-04-03,2024-05-18,2024-05-14,paid,-4.0,41.0,708,-663,-2.6666666666666665,1.1547005383792517,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00782,C020,162300.0,2024-04-12,2024-05-12,2024-05-08,paid,-4.0,26.0,699,-669,-3.0,1.1547005383792515,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00598,C020,258900.0,2024-04-13,2024-04-28,2024-04-23,paid,-5.0,10.0,698,-683,-3.4,1.3416407864998738,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00750,C020,154700.0,2024-05-09,2024-06-08,2024-06-22,overdue,14.0,44.0,672,-642,-0.2,8.01249024960405,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00632,C020,24800.0,2024-07-07,2024-07-22,2024-07-22,paid,0.0,15.0,613,-598,0.2,7.949842765740716,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00596,C020,121700.0,2024-07-12,2024-07-27,2024-08-01,overdue,5.0,20.0,608,-593,2.0,7.778174593052022,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00255,C020,526700.0,2024-11-02,2024-11-17,2024-11-19,overdue,2.0,17.0,495,-480,3.2,7.049822692805826,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00066,C020,16500.0,2024-11-17,2024-12-17,2024-12-16,paid,-1.0,29.0,480,-450,4.0,6.041522986797285,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00104,C020,129000.0,2024-12-04,2025-01-18,2025-01-18,paid,0.0,45.0,463,-418,1.2,2.3874672772626613,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV01075,C020,112000.0,2024-12-12,2024-12-27,2024-12-27,paid,0.0,15.0,455,-440,1.2,2.3874672772626613,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV01007,C020,89800.0,2024-12-18,2025-02-01,2025-02-08,overdue,7.0,52.0,449,-404,1.6,3.2093613071762404,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00264,C020,26400.0,2024-12-19,2025-02-02,2025-01-30,paid,-3.0,42.0,448,-403,0.6,3.7815340802378055,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV01170,C020,107000.0,2025-01-09,2025-03-10,2025-03-14,overdue,4.0,64.0,427,-367,1.6,3.9115214431215874,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00687,C020,228200.0,2025-02-06,2025-03-23,2025-03-24,overdue,1.0,46.0,399,-354,1.8,3.834057902536161,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00423,C020,111800.0,2025-03-02,2025-04-01,2025-04-01,paid,0.0,30.0,375,-345,1.8,3.834057902536161,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV01091,C020,46700.0,2025-03-03,2025-04-17,2025-04-14,paid,-3.0,42.0,374,-329,-0.2,2.949576240750522,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00151,C020,186000.0,2025-04-29,2025-05-14,2025-05-13,paid,-1.0,14.0,317,-302,0.2,2.5884358211089538,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00907,C020,25600.0,2025-05-05,2025-06-04,2025-06-15,overdue,11.0,41.0,311,-281,1.6,5.458937625582471,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00686,C020,27300.0,2025-05-17,2025-06-16,2025-06-14,paid,-2.0,28.0,299,-269,1.0,5.700877125495689,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV01045,C020,77500.0,2025-08-27,2025-10-26,2025-10-21,paid,-5.0,55.0,197,-137,0.0,6.324555320336757,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00683,C020,33200.0,2025-08-31,2025-09-30,2025-09-26,paid,-4.0,26.0,193,-163,-0.2,6.457553716385175,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00366,C020,53800.0,2025-09-08,2025-10-08,2025-10-03,paid,-5.0,25.0,185,-155,-1.0,6.819090848492927,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00386,C020,49900.0,2025-09-09,2025-10-09,2025-10-05,paid,-4.0,26.0,184,-154,-4.0,1.2247448713915832,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00448,C020,156100.0,2025-09-21,2025-11-20,2025-11-20,paid,0.0,60.0,172,-112,-3.6,2.073644135332769,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00588,C020,139600.0,2025-10-18,2025-12-17,2025-12-14,paid,-3.0,57.0,145,-85,-3.2,1.9235384061671308,-0.15,14.0,27,110114.81,0.26,23.23,Client_U_20,Real Estate
INV00054,C021,57600.0,2024-01-03,2024-03-03,2024-03-29,overdue,26.0,86.0,799,-739,26.0,0.0,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00770,C021,141700.0,2024-04-07,2024-04-22,2024-06-04,overdue,43.0,58.0,704,-689,34.5,12.020815280171307,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00511,C021,52400.0,2024-04-09,2024-06-08,2024-06-06,paid,-2.0,58.0,702,-642,22.333333333333332,22.72296928953902,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00246,C021,21100.0,2024-04-12,2024-06-11,2024-06-24,overdue,13.0,73.0,699,-639,20.0,19.131126469708992,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00314,C021,24500.0,2024-04-20,2024-06-19,2024-06-16,paid,-3.0,57.0,691,-631,15.4,19.50128200913981,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00396,C021,44500.0,2024-05-14,2024-07-13,2024-09-22,overdue,71.0,131.0,667,-607,24.4,31.99687484739721,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV01071,C021,25200.0,2024-06-17,2024-08-16,2024-08-22,overdue,6.0,66.0,633,-573,17.0,30.87879531328902,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00676,C021,57400.0,2024-06-20,2024-08-19,2024-08-21,overdue,2.0,62.0,630,-570,17.8,30.310064335134626,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00796,C021,44700.0,2024-08-08,2024-08-23,2024-08-20,paid,-3.0,12.0,581,-566,14.6,31.753739937210547,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00829,C021,24800.0,2024-09-08,2024-10-08,2024-10-28,overdue,20.0,50.0,550,-520,19.2,30.194370336206717,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00323,C021,18200.0,2024-09-18,2024-11-02,2024-10-28,paid,-5.0,40.0,540,-495,4.0,9.92471662063961,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00171,C021,27400.0,2024-09-21,2024-11-05,2024-11-22,overdue,17.0,62.0,537,-492,6.2,11.562871615649813,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00767,C021,63400.0,2025-01-04,2025-02-18,2025-03-21,overdue,31.0,76.0,432,-387,12.0,15.524174696260028,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00235,C021,15700.0,2025-01-27,2025-02-26,2025-02-22,paid,-4.0,26.0,409,-379,11.8,15.770225109363535,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00682,C021,32800.0,2025-03-26,2025-05-10,2025-05-05,paid,-5.0,40.0,351,-306,6.8,16.468151080191124,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00703,C021,23800.0,2025-04-19,2025-05-19,2025-05-19,paid,0.0,30.0,327,-297,7.8,15.706686474237655,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00532,C021,20100.0,2025-06-22,2025-08-21,2025-08-20,paid,-1.0,59.0,263,-203,4.2,15.122830422906953,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00801,C021,124800.0,2025-07-03,2025-08-17,2025-08-12,paid,-5.0,40.0,252,-207,-3.0,2.345207879911733,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00147,C021,27100.0,2025-07-06,2025-07-21,2025-07-19,paid,-2.0,13.0,249,-234,-2.6,2.302172886644286,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00286,C021,15100.0,2025-07-28,2025-09-11,2025-09-10,paid,-1.0,44.0,227,-182,-1.8,1.9235384061671568,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00881,C021,78700.0,2025-08-04,2025-09-03,2025-09-02,paid,-1.0,29.0,220,-190,-2.0,1.7320508075689018,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV01080,C021,80500.0,2025-08-15,2025-09-14,2025-09-13,paid,-1.0,29.0,209,-179,-2.0,1.7320508075689018,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00110,C021,26700.0,2025-08-16,2025-09-30,2025-09-27,paid,-3.0,42.0,208,-163,-1.6,0.8944271909999635,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00016,C021,32500.0,2025-08-20,2025-10-19,2025-10-18,paid,-1.0,59.0,204,-144,-1.4,0.8944271909999636,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00726,C021,290400.0,2025-09-02,2025-10-02,2025-09-29,paid,-3.0,27.0,191,-161,-1.8,1.0954451150103712,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00198,C021,20300.0,2025-09-16,2025-10-01,2025-09-30,paid,-1.0,14.0,177,-162,-1.8,1.0954451150103712,7.23,71.0,26,53515.38,0.35,24.88,Client_V_21,Manufacturing
INV00639,C022,24500.0,2024-01-18,2024-03-18,2024-03-17,paid,-1.0,59.0,784,-724,-1.0,0.0,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00586,C022,16800.0,2024-03-02,2024-03-17,2024-03-14,paid,-3.0,12.0,740,-725,-2.0,1.4142135623730951,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00908,C022,71100.0,2024-03-16,2024-03-31,2024-04-14,overdue,14.0,29.0,726,-711,3.3333333333333335,9.29157324317757,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00992,C022,38600.0,2024-04-30,2024-06-29,2024-07-26,overdue,27.0,87.0,681,-621,9.25,14.056433876817168,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV01155,C022,75200.0,2024-05-11,2024-06-10,2024-08-06,overdue,57.0,87.0,670,-640,18.8,24.580480060405655,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00581,C022,217300.0,2024-05-15,2024-07-14,2024-07-14,paid,0.0,60.0,666,-606,19.0,24.38237068047322,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00082,C022,148300.0,2024-06-01,2024-06-16,2024-06-12,paid,-4.0,11.0,649,-634,18.8,24.610973162392423,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00844,C022,53900.0,2024-06-17,2024-08-16,2024-08-13,paid,-3.0,57.0,633,-573,15.4,26.53865105840913,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00074,C022,54500.0,2024-09-27,2024-10-12,2024-10-07,paid,-5.0,10.0,531,-516,9.0,26.89795531262553,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00543,C022,65900.0,2024-10-04,2024-11-18,2024-11-29,overdue,11.0,56.0,524,-479,-0.2,6.534523701081816,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00556,C022,37100.0,2024-10-18,2024-12-17,2024-12-13,paid,-4.0,56.0,510,-450,-1.0,6.74536878161602,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00990,C022,22800.0,2024-11-10,2025-01-09,2025-01-07,paid,-2.0,58.0,487,-427,-0.6,6.58027355054484,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00361,C022,378000.0,2024-11-13,2024-12-28,2025-03-11,overdue,73.0,118.0,484,-439,14.6,33.27611756199933,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00762,C022,132500.0,2024-12-17,2025-01-01,2025-01-22,overdue,21.0,36.0,450,-435,19.8,31.42769479296883,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00832,C022,90200.0,2025-01-20,2025-03-06,2025-03-07,overdue,1.0,46.0,416,-371,17.8,32.429924452579286,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00783,C022,37700.0,2025-01-28,2025-03-14,2025-03-12,paid,-2.0,43.0,408,-363,18.2,32.10451681617401,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00752,C022,36200.0,2025-02-06,2025-04-07,2025-04-24,overdue,17.0,77.0,399,-339,22.0,30.18277654557314,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00489,C022,15600.0,2025-02-19,2025-04-05,2025-03-31,paid,-5.0,40.0,386,-341,6.4,11.781341180018513,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00371,C022,74800.0,2025-03-28,2025-05-12,2025-05-08,paid,-4.0,41.0,349,-304,1.4,9.016651263079881,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV01060,C022,240800.0,2025-03-30,2025-05-29,2025-06-09,overdue,11.0,71.0,347,-287,3.4,9.96493853468249,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00168,C022,14200.0,2025-04-06,2025-05-06,2025-05-02,paid,-4.0,26.0,340,-310,3.0,10.27131929208707,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00324,C022,570800.0,2025-04-30,2025-05-15,2025-05-29,overdue,14.0,29.0,316,-301,2.4,9.289779329994873,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00549,C022,73600.0,2025-05-03,2025-06-02,2025-05-31,paid,-2.0,28.0,313,-283,3.0,8.774964387392123,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV01029,C022,85700.0,2025-05-07,2025-06-21,2025-07-09,overdue,18.0,63.0,309,-264,7.4,9.838699100999076,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00406,C022,38300.0,2025-06-12,2025-06-27,2025-07-24,overdue,27.0,42.0,273,-258,10.6,13.29661611087573,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00015,C022,26200.0,2025-07-28,2025-09-11,2025-09-08,paid,-3.0,42.0,227,-182,10.8,13.026895255585654,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00275,C022,21000.0,2025-08-16,2025-09-30,2025-09-30,paid,0.0,45.0,208,-163,8.0,13.656500283747665,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00884,C022,38600.0,2025-09-08,2025-10-08,2025-10-15,overdue,7.0,37.0,185,-155,9.8,12.557866060760484,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00753,C022,32400.0,2025-10-09,2025-11-23,2025-11-20,paid,-3.0,42.0,154,-109,5.6,12.641202474448388,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00978,C022,54400.0,2025-10-29,2025-12-13,2026-01-15,overdue,33.0,78.0,134,-89,6.8,15.205262246998572,9.53,73.0,30,92900.0,0.47,22.41,Client_W_22,Real Estate
INV00372,C023,39100.0,2024-02-27,2024-04-12,2024-04-10,paid,-2.0,43.0,744,-699,-2.0,0.0,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV00176,C023,124000.0,2024-04-05,2024-05-20,2024-05-27,overdue,7.0,52.0,706,-661,2.5,6.363961030678928,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV00291,C023,67000.0,2024-05-18,2024-07-17,2024-07-12,paid,-5.0,55.0,663,-603,0.0,6.244997998398398,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV00891,C023,196400.0,2024-05-19,2024-06-18,2024-06-15,paid,-3.0,27.0,662,-632,-0.75,5.315072906367325,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV00163,C023,65300.0,2024-06-05,2024-08-04,2024-08-21,overdue,17.0,77.0,645,-585,2.8,9.176055797563569,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV00564,C023,47900.0,2024-07-08,2024-08-07,2024-08-06,paid,-1.0,29.0,612,-582,3.0,9.055385138137416,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV00284,C023,46000.0,2024-09-25,2024-11-24,2024-11-22,paid,-2.0,58.0,533,-473,1.2,8.955445270895243,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV01096,C023,100000.0,2024-10-29,2024-11-28,2024-11-28,paid,0.0,30.0,499,-469,2.2,8.348652585896719,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV00723,C023,1545900.0,2024-10-31,2024-11-15,2024-11-13,paid,-2.0,13.0,497,-482,2.4,8.203657720797473,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV00341,C023,158600.0,2024-11-28,2024-12-13,2024-12-12,paid,-1.0,14.0,469,-454,-1.2,0.836660026534067,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV00781,C023,43600.0,2025-03-29,2025-04-28,2025-05-17,overdue,19.0,49.0,348,-318,2.8,9.093954035511725,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV00488,C023,26300.0,2025-05-09,2025-06-08,2025-06-03,paid,-5.0,25.0,307,-277,2.2,9.57601169589929,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV00251,C023,180700.0,2025-05-14,2025-05-29,2025-05-28,paid,-1.0,14.0,302,-287,2.0,9.643650760992955,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV00737,C023,81300.0,2025-05-22,2025-06-06,2025-06-04,paid,-2.0,13.0,294,-279,2.0,9.643650760992955,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV00973,C023,22600.0,2025-06-17,2025-08-16,2025-08-16,paid,0.0,60.0,268,-208,2.2,9.57601169589929,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV00451,C023,52900.0,2025-09-14,2025-11-13,2025-11-24,overdue,11.0,71.0,179,-119,0.6,6.107372593840988,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV00317,C023,90300.0,2025-10-01,2025-11-15,2025-11-11,paid,-4.0,41.0,162,-117,0.8,5.890670590009256,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV00892,C023,178300.0,2025-10-16,2025-12-15,2025-12-14,paid,-1.0,59.0,147,-87,0.8,5.890670590009256,1.39,19.0,18,170344.44,0.22,35.12,Client_X_23,Education
INV00484,C024,435800.0,2024-02-12,2024-02-27,2024-03-01,overdue,3.0,18.0,759,-744,3.0,0.0,3.97,58.0,34,130455.88,0.35,18.61,Client_Y_24,Manufacturing
INV00130,C024,108900.0,2024-03-23,2024-04-22,2024-04-25,overdue,3.0,33.0,719,-689,3.0,0.0,3.97,58.0,34,130455.88,0.35,18.61,Client_Y_24,Manufacturing
INV00856,C024,49200.0,2024-03-27,2024-05-11,2024-05-11,paid,0.0,45.0,715,-670,2.0,1.7320508075688772,3.97,58.0,34,130455.88,0.35,18.61,Client_Y_24,Manufacturing
INV00666,C024,26000.0,2024-04-03,2024-04-18,2024-04-15,paid,-3.0,12.0,708,-693,0.75,2.8722813232690143,3.97,58.0,34,130455.88,0.35,18.61,Client_Y_24,Manufacturing
INV00928,C024,47000.0,2024-04-09,2024-04-24,2024-04-20,paid,-4.0,11.0,702,-687,-0.2,3.271085446759225,3.97,58.0,34,130455.88,0.35,18.61,Client_Y_24,Manufacturing
INV00579,C024,29900.0,2024-04-29,2024-05-29,2024-05-26,paid,-3.0,27.0,682,-652,-1.4,2.8809720581775866,3.97,58.0,34,130455.88,0.35,18.61,Client_Y_24,Manufacturing
